0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.00012341	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3.08244e-005	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	3.08244e-005	0.00016617	3.08244e-005	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3.08244e-005	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	7.69907e-006	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.53981e-005	7.23571e-005	1.53981e-005	0	0	0	0	0	0	0	
0	0	0	0	0	0	7.69907e-006	7.23571e-005	0.00022263	7.23571e-005	7.69907e-006	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.53981e-005	7.23571e-005	1.53981e-005	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	7.69907e-006	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.92301e-006	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	5.76904e-006	2.57789e-005	5.76904e-006	0	0	0	0	0	0	0	
0	0	0	0	0	0	5.76904e-006	5.15578e-005	0.000106821	5.15578e-005	5.76904e-006	0	0	0	0	0	0	
0	0	0	0	0	1.92301e-006	2.57789e-005	0.000106821	0.000296786	0.000106821	2.57789e-005	1.92301e-006	0	0	0	0	0	
0	0	0	0	0	0	5.76904e-006	5.15578e-005	0.000106821	5.15578e-005	5.76904e-006	0	0	0	0	0	0	
0	0	0	0	0	0	0	5.76904e-006	2.57789e-005	5.76904e-006	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.92301e-006	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	4.80316e-007	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.92126e-006	8.36362e-006	1.92126e-006	0	0	0	0	0	0	0	
0	0	0	0	0	0	2.8819e-006	2.50909e-005	4.81463e-005	2.50909e-005	2.8819e-006	0	0	0	0	0	0	
0	0	0	0	0	1.92126e-006	2.50909e-005	9.24501e-005	0.000140884	9.24501e-005	2.50909e-005	1.92126e-006	0	0	0	0	0	
0	0	0	0	4.80316e-007	8.36362e-006	4.81463e-005	0.000140884	0.000393669	0.000140884	4.81463e-005	8.36362e-006	4.80316e-007	0	0	0	0	
0	0	0	0	0	1.92126e-006	2.50909e-005	9.24501e-005	0.000140884	9.24501e-005	2.50909e-005	1.92126e-006	0	0	0	0	0	
0	0	0	0	0	0	2.8819e-006	2.50909e-005	4.81463e-005	2.50909e-005	2.8819e-006	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.92126e-006	8.36362e-006	1.92126e-006	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	4.80316e-007	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.1997e-007	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	5.99848e-007	2.56975e-006	5.99848e-007	0	0	0	0	0	0	0	
0	0	0	0	0	0	1.1997e-006	1.0279e-005	1.95536e-005	1.0279e-005	1.1997e-006	0	0	0	0	0	0	
0	0	0	0	0	1.1997e-006	1.54185e-005	5.56615e-005	7.22232e-005	5.56615e-005	1.54185e-005	1.1997e-006	0	0	0	0	0	
0	0	0	0	5.99848e-007	1.0279e-005	5.56615e-005	0.000123888	0.000190728	0.000123888	5.56615e-005	1.0279e-005	5.99848e-007	0	0	0	0	
0	0	0	1.1997e-007	2.56975e-006	1.95536e-005	7.22232e-005	0.000190728	0.000519575	0.000190728	7.22232e-005	1.95536e-005	2.56975e-006	1.1997e-007	0	0	0	
0	0	0	0	5.99848e-007	1.0279e-005	5.56615e-005	0.000123888	0.000190728	0.000123888	5.56615e-005	1.0279e-005	5.99848e-007	0	0	0	0	
0	0	0	0	0	1.1997e-006	1.54185e-005	5.56615e-005	7.22232e-005	5.56615e-005	1.54185e-005	1.1997e-006	0	0	0	0	0	
0	0	0	0	0	0	1.1997e-006	1.0279e-005	1.95536e-005	1.0279e-005	1.1997e-006	0	0	0	0	0	0	
0	0	0	0	0	0	0	5.99848e-007	2.56975e-006	5.99848e-007	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.1997e-007	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	5.64816e-008	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.79791e-007	7.62139e-007	1.79791e-007	0	0	0	0	0	0	0	
0	0	0	0	0	0	4.49476e-007	3.80966e-006	7.30534e-006	3.80966e-006	4.49476e-007	0	0	0	0	0	0	
0	0	0	0	0	5.99302e-007	7.61932e-006	2.76032e-005	3.50238e-005	2.76032e-005	7.61932e-006	5.99302e-007	0	0	0	0	0	
0	0	0	0	4.49476e-007	7.61932e-006	4.09554e-005	8.60231e-005	0.000104471	8.60231e-005	4.09554e-005	7.61932e-006	4.49476e-007	0	0	0	0	
0	0	0	1.79791e-007	3.80966e-006	2.76032e-005	8.60231e-005	0.000154634	0.00025972	0.000154634	8.60231e-005	2.76032e-005	3.80966e-006	1.79791e-007	0	0	0	
0	0	5.64816e-008	7.62139e-007	7.30534e-006	3.50238e-005	0.000104471	0.00025972	0.000682329	0.00025972	0.000104471	3.50238e-005	7.30534e-006	7.62139e-007	5.64816e-008	0	0	
0	0	0	1.79791e-007	3.80966e-006	2.76032e-005	8.60231e-005	0.000154634	0.00025972	0.000154634	8.60231e-005	2.76032e-005	3.80966e-006	1.79791e-007	0	0	0	
0	0	0	0	4.49476e-007	7.61932e-006	4.09554e-005	8.60231e-005	0.000104471	8.60231e-005	4.09554e-005	7.61932e-006	4.49476e-007	0	0	0	0	
0	0	0	0	0	5.99302e-007	7.61932e-006	2.76032e-005	3.50238e-005	2.76032e-005	7.61932e-006	5.99302e-007	0	0	0	0	0	
0	0	0	0	0	0	4.49476e-007	3.80966e-006	7.30534e-006	3.80966e-006	4.49476e-007	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.79791e-007	7.62139e-007	1.79791e-007	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	5.64816e-008	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.13999e-008	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.08738e-007	4.08274e-007	1.08738e-007	0	0	0	0	0	0	0	
0	0	0	0	0	0	1.57173e-007	1.32217e-006	2.57272e-006	1.32217e-006	1.57173e-007	0	0	0	0	0	0	
0	0	0	0	0	2.61956e-007	3.30453e-006	1.20896e-005	1.55837e-005	1.20896e-005	3.30453e-006	2.61956e-007	0	0	0	0	0	
0	0	0	0	2.61956e-007	4.40604e-006	2.38126e-005	5.04381e-005	5.72097e-005	5.04381e-005	2.38126e-005	4.40604e-006	2.61956e-007	0	0	0	0	
0	0	0	1.57173e-007	3.30453e-006	2.38126e-005	7.23527e-005	0.000112281	0.000148934	0.000112281	7.23527e-005	2.38126e-005	3.30453e-006	1.57173e-007	0	0	0	
0	0	1.08738e-007	1.32217e-006	1.20896e-005	5.04381e-005	0.000112281	0.0002036	0.000342996	0.0002036	0.000112281	5.04381e-005	1.20896e-005	1.32217e-006	1.08738e-007	0	0	
0	1.13999e-008	4.08274e-007	2.57272e-006	1.55837e-005	5.72097e-005	0.000148934	0.000342996	0.000891595	0.000342996	0.000148934	5.72097e-005	1.55837e-005	2.57272e-006	4.08274e-007	1.13999e-008	0	
0	0	1.08738e-007	1.32217e-006	1.20896e-005	5.04381e-005	0.000112281	0.0002036	0.000342996	0.0002036	0.000112281	5.04381e-005	1.20896e-005	1.32217e-006	1.08738e-007	0	0	
0	0	0	1.57173e-007	3.30453e-006	2.38126e-005	7.23527e-005	0.000112281	0.000148934	0.000112281	7.23527e-005	2.38126e-005	3.30453e-006	1.57173e-007	0	0	0	
0	0	0	0	2.61956e-007	4.40604e-006	2.38126e-005	5.04381e-005	5.72097e-005	5.04381e-005	2.38126e-005	4.40604e-006	2.61956e-007	0	0	0	0	
0	0	0	0	0	2.61956e-007	3.30453e-006	1.20896e-005	1.55837e-005	1.20896e-005	3.30453e-006	2.61956e-007	0	0	0	0	0	
0	0	0	0	0	0	1.57173e-007	1.32217e-006	2.57272e-006	1.32217e-006	1.57173e-007	0	0	0	0	0	0	
0	0	0	0	0	0	0	9.65977e-008	4.32555e-007	9.65977e-008	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1.13999e-008	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	2.323e-008	1.05186e-007	2.323e-008	0	0	0	0	0	0	0	
0	0	0	0	0	0	1.20381e-007	8.91348e-007	1.56762e-006	8.91348e-007	1.20381e-007	0	0	0	0	0	0	
0	0	0	0	0	1.04687e-007	1.31321e-006	4.87442e-006	6.47179e-006	4.87442e-006	1.31321e-006	1.04687e-007	0	0	0	0	0	
0	0	0	0	1.30859e-007	2.18808e-006	1.19301e-005	2.5937e-005	2.92638e-005	2.5937e-005	1.19301e-005	2.18808e-006	1.30859e-007	0	0	0	0	
0	0	0	1.04687e-007	2.18808e-006	1.5837e-005	4.88106e-005	7.41823e-005	8.8526e-005	7.41823e-005	4.88106e-005	1.5837e-005	2.18808e-006	1.04687e-007	0	0	0	
0	0	1.20381e-007	1.31321e-006	1.19301e-005	4.88106e-005	9.9448e-005	0.000145083	0.000200649	0.000145083	9.9448e-005	4.88106e-005	1.19301e-005	1.31321e-006	1.20381e-007	0	0	
0	2.323e-008	8.91348e-007	4.87442e-006	2.5937e-005	7.41823e-005	0.000145083	0.000276583	0.000445191	0.000276583	0.000145083	7.41823e-005	2.5937e-005	4.87442e-006	8.91348e-007	2.323e-008	0	
0	1.05186e-007	1.56762e-006	6.47179e-006	2.92638e-005	8.8526e-005	0.000200649	0.000445191	0.00115923	0.000445191	0.000200649	8.8526e-005	2.92638e-005	6.47179e-006	1.56762e-006	1.05186e-007	0	
0	2.323e-008	8.91348e-007	4.87442e-006	2.5937e-005	7.41823e-005	0.000145083	0.000276583	0.000445191	0.000276583	0.000145083	7.41823e-005	2.5937e-005	4.87442e-006	8.91348e-007	2.323e-008	0	
0	0	1.20381e-007	1.31321e-006	1.19301e-005	4.88106e-005	9.9448e-005	0.000145083	0.000200649	0.000145083	9.9448e-005	4.88106e-005	1.19301e-005	1.31321e-006	1.20381e-007	0	0	
0	0	0	1.04687e-007	2.18808e-006	1.5837e-005	4.88106e-005	7.41823e-005	8.8526e-005	7.41823e-005	4.88106e-005	1.5837e-005	2.18808e-006	1.04687e-007	0	0	0	
0	0	0	0	1.30859e-007	2.18808e-006	1.19301e-005	2.5937e-005	2.92638e-005	2.5937e-005	1.19301e-005	2.18808e-006	1.30859e-007	0	0	0	0	
0	0	0	0	0	1.04687e-007	1.31321e-006	4.8714e-006	6.47781e-006	4.8714e-006	1.31321e-006	1.04687e-007	0	0	0	0	0	
0	0	0	0	0	0	9.44388e-008	8.3413e-007	1.73394e-006	8.3413e-007	9.44388e-008	0	0	0	0	0	0	
0	0	0	0	0	0	0	1.99982e-008	1.1165e-007	1.99982e-008	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	2.69112e-008	2.38078e-007	5.11076e-007	2.38078e-007	2.69112e-008	0	0	0	0	0	0	
0	0	0	0	0	1.00636e-007	1.10292e-006	3.61093e-006	4.51613e-006	3.61093e-006	1.10292e-006	1.00636e-007	0	0	0	0	0	
0	0	0	0	5.88328e-008	9.79488e-007	5.41287e-006	1.22095e-005	1.40504e-005	1.22095e-005	5.41287e-006	9.79488e-007	5.88328e-008	0	0	0	0	
0	0	0	5.88328e-008	1.22402e-006	8.92242e-006	2.81809e-005	4.39063e-005	5.03913e-005	4.39063e-005	2.81809e-005	8.92242e-006	1.22402e-006	5.88328e-008	0	0	0	
0	0	1.00636e-007	9.79488e-007	8.92242e-006	3.69215e-005	7.5346e-005	0.000100831	0.00012588	0.000100831	7.5346e-005	3.69215e-005	8.92242e-006	9.79488e-007	1.00636e-007	0	0	
0	2.69112e-008	1.10292e-006	5.41287e-006	2.81809e-005	7.5346e-005	0.000124044	0.000195502	0.000257681	0.000195502	0.000124044	7.5346e-005	2.81809e-005	5.41287e-006	1.10292e-006	2.69112e-008	0	
0	2.38078e-007	3.61093e-006	1.22095e-005	4.39063e-005	0.000100831	0.000195502	0.000368103	0.000580426	0.000368103	0.000195502	0.000100831	4.39063e-005	1.22095e-005	3.61093e-006	2.38078e-007	0	
0	5.11076e-007	4.51613e-006	1.40504e-005	5.03913e-005	0.00012588	0.000257681	0.000580426	0.00149969	0.000580426	0.000257681	0.00012588	5.03913e-005	1.40504e-005	4.51613e-006	5.11076e-007	0	
